URL	IP	CATEGORY	BROWSER	DATE	CUSTOMER_ID	OS
http://localhost/store/Checkout/cart	10.10.10.10	cart	Chrome{64.0.3282.167}	2018-02-15 13:36:17	138	Windows 8
http://localhost/store/c/kurtas%20and%20suits_2/69	10.10.10.10	kurtas%20and%20suits_2	Chrome{64.0.3282.167}	2018-02-15 13:38:12	138	Windows 8
http://localhost/store/category/detail/66	10.10.10.10	detail	Chrome{64.0.3282.167}	2018-02-15 13:38:13	138	Windows 8
http://localhost/store/cart	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 13:38:17	138	Windows 8
http://localhost/store/checkout/cart	10.10.10.10	cart	Chrome{64.0.3282.167}	2018-02-15 13:38:20	138	Windows 8
http://localhost/store/Checkout/selectAdresses	10.10.10.10	selectAdresses	Chrome{64.0.3282.167}	2018-02-15 13:39:03	138	Windows 8
http://localhost/store/Payment/check	10.10.10.10	check	Chrome{64.0.3282.167}	2018-02-15 13:39:09	138	Windows 8
http://localhost/store/Order/index	10.10.10.10	index	Chrome{64.0.3282.167}	2018-02-15 13:39:09	138	Windows 8
http://localhost/store/Order/success	10.10.10.10	success	Chrome{64.0.3282.167}	2018-02-15 13:39:11	138	Windows 8
http://localhost/store/Order/index	10.10.10.10	index	Chrome{64.0.3282.167}	2018-02-15 13:39:37	138	Windows 8
http://localhost/store/Home/index	10.10.10.10	index	Chrome{64.0.3282.167}	2018-02-15 13:39:37	138	Windows 8
http://localhost/store/Home/index	10.10.10.10	index	Firefox{58.0}	2018-02-15 13:40:15	0	Windows 8
http://localhost/store/Home/index	10.10.10.10	index	Firefox{58.0}	2018-02-15 13:41:55	0	Windows 8
http://localhost/store/Home/index	10.10.10.10	index	Internet Explorer{10.0}	2018-02-15 14:18:12	0	Windows 8
http://localhost/store/Home/index	10.10.10.10	index	Internet Explorer{10.0}	2018-02-15 14:18:24	0	Windows 8
http://localhost/store/Home/index	10.10.10.10	index	Internet Explorer{10.0}	2018-02-15 14:40:44	0	Windows 8
http://localhost/store/Home/index	10.10.10.10	index	Internet Explorer{10.0}	2018-02-15 14:40:48	0	Windows 8
http://localhost/store/	10.10.10.10		Internet Explorer{10.0}	2018-02-15 14:45:53	0	Windows 8
http://localhost/store/	10.10.10.10		Internet Explorer{10.0}	2018-02-15 14:46:18	0	Windows 8
http://localhost/store/	10.10.10.10		Internet Explorer{10.0}	2018-02-15 14:47:24	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 14:53:53	138	Windows 8
http://localhost/store/c/topwear_2/18	10.10.10.10	topwear_2	Chrome{64.0.3282.167}	2018-02-15 14:54:06	138	Windows 8
http://localhost/store/stores	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 14:54:17	138	Windows 8
http://localhost/store/stores	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 14:54:21	138	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 14:54:23	138	Windows 8
http://localhost/store/stores/register	10.10.10.10	register	Chrome{64.0.3282.167}	2018-02-15 14:54:30	138	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 14:54:36	138	Windows 8
http://localhost/store/stores	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 14:54:43	138	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 14:54:45	138	Windows 8
http://localhost/store/stores/register	10.10.10.10	register	Chrome{64.0.3282.167}	2018-02-15 14:54:46	138	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 14:55:05	138	Windows 8
http://localhost/store/stores/register	10.10.10.10	register	Chrome{64.0.3282.167}	2018-02-15 14:56:13	138	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 14:56:20	138	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 14:58:13	138	Windows 8
http://localhost/store/c/topwear_2/18	10.10.10.10	topwear_2	Chrome{64.0.3282.167}	2018-02-15 14:58:34	138	Windows 8
http://localhost/store/c/indian%20and%20fusion%20wear_2/13	10.10.10.10	indian%20and%20fusion%20wear_2	Chrome{64.0.3282.167}	2018-02-15 14:58:37	138	Windows 8
http://localhost/store/category/detail/118	10.10.10.10	detail	Chrome{64.0.3282.167}	2018-02-15 14:58:40	138	Windows 8
http://localhost/store/c/kurtas%20and%20suits_2/69	10.10.10.10	kurtas%20and%20suits_2	Chrome{64.0.3282.167}	2018-02-15 14:58:45	138	Windows 8
http://localhost/store/category/detail/66	10.10.10.10	detail	Chrome{64.0.3282.167}	2018-02-15 14:58:47	138	Windows 8
http://localhost/store/cart	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 14:58:50	138	Windows 8
http://localhost/store/checkout/cart	10.10.10.10	cart	Chrome{64.0.3282.167}	2018-02-15 14:59:10	138	Windows 8
http://localhost/store/Checkout/selectAdresses	10.10.10.10	selectAdresses	Chrome{64.0.3282.167}	2018-02-15 14:59:11	138	Windows 8
http://localhost/store/Home/index	10.10.10.10	index	Chrome{64.0.3282.167}	2018-02-15 15:09:52	138	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:09:55	138	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:12:34	138	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:12:38	138	Windows 8
http://localhost/store/stores	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:28:22	138	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:29:15	138	Windows 8
http://localhost/store/stores	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:29:25	138	Windows 8
http://localhost/store/stores/register	10.10.10.10	register	Chrome{64.0.3282.167}	2018-02-15 15:29:31	138	Windows 8
http://localhost/store/stores	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:29:36	138	Windows 8
http://localhost/store/stores	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:30:31	138	Windows 8
http://localhost/store/stores	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:31:32	138	Windows 8
http://localhost/store/stores	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:31:46	138	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:32:19	138	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:32:20	138	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:32:21	138	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:32:21	138	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:32:21	138	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:32:21	138	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:32:22	138	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:32:22	138	Windows 8
http://localhost/store/search/index	10.10.10.10	index	Chrome{64.0.3282.167}	2018-02-15 15:32:23	138	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:32:23	138	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:44:41	138	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:45:48	138	Windows 8
http://localhost/store/stores	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:45:58	138	Windows 8
http://localhost/store/stores	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:47:16	138	Windows 8
http://localhost/store/stores	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:48:30	138	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:48:37	138	Windows 8
http://localhost/store/stores	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:48:56	138	Windows 8
http://localhost/store/stores	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:49:20	138	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:49:24	138	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:49:47	138	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:50:08	138	Windows 8
